#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	21.899	ATP1	TIF1	11.073	12.026	-3.835	21.899	2.368	15.030	0.000	2.029	-0.093	0.420	-0.075			2.219	3.543	2.377	0.962	0.083	0.107	0.187		-0.350	1.766	0.000	15.876	1.476	-0.201	0.470		-0.358		Complex
1.000	33.262	RPL4A	RPS4A	30.567	33.262	6.096	24.815	11.109	6.152	3.320	3.899	0.175	5.172	0.774		-0.185	2.844	10.694	4.938	3.651	-0.193	3.983	2.245		5.264	8.485	2.268	21.094	11.140	1.638			5.549	8.361	Metabolic
1.000	20.083	PAB1	KRS1	7.497	9.775	-3.556	20.083	4.241	12.538	-0.278	2.331	-0.093	-0.301	0.381		-0.305	1.569	2.682	2.848	0.348	0.207	-0.303			-0.112	0.309	0.000	17.106	1.090	0.523			-0.383	0.660	Complex
1.000	31.080	RPS7A	ASC1	28.593	31.080	8.413	23.165	11.495	3.821	3.320	2.401	0.175	5.523	0.774			3.572	9.900	8.071	9.419	2.015	0.837	3.203		2.766	8.307		18.737	8.707	0.177			1.240	8.180	Metabolic
1.000	24.849	RPS8B	KRS1	13.908	16.071	-4.966	24.849	6.373	13.796	-0.278	2.331	0.089	0.683	-0.075	-0.289		2.218	4.300	3.098	3.186	0.470	0.817			0.287	0.846	0.757	17.441	3.891	0.523			1.317	5.141	Complex
1.000	21.217	ILV5	TEF4	8.996	11.421	-0.627	21.217	5.421	12.170	0.000	0.989		1.710				0.927											18.956	3.943	0.523				0.892	Complex
1.000	18.520	ARG4	SAH1	10.436	10.271	-1.325	18.520	2.450	12.056	0.680	1.163		0.683	0.000			1.487	1.058	2.150	1.909	0.544	-0.114	0.187		1.139			14.949	1.930	-0.185					Complex
1.000	16.460	DHH1	SAH1	4.730	3.978	-2.288	16.460	1.609	12.538	-0.278	2.331		-0.621	-0.075			0.956	-1.033	1.006	-0.435	-0.259	0.000	-0.206		0.727	0.788	0.000	14.578	-0.004	-0.201			-0.179		Complex
1.000	24.949	ATP1	SAH1	15.589	18.195	0.006	24.949	5.831	13.796	-0.278	2.850		0.324	-0.075			2.501	6.312	3.684	3.741	-0.155	0.295	0.791		1.561	3.921	0.474	18.331	-0.971	-0.016			0.397		Complex
1.000	18.935	TIF1	SPE3	10.283	7.320	-6.039	18.935	2.587	12.799	-0.278	1.163	-0.093	1.288	0.075			1.394	2.985	1.569	2.208		0.713	-0.091		-0.310	0.020	0.283	16.501	0.474	0.258	0.356		0.562	-0.772	Complex
1.000	22.926	CAA42329	SSC1	11.219	12.853	-0.204	22.926	2.372	15.286		2.850	0.089		-0.075			2.404	2.863	2.403	0.013		0.557	0.882		0.275	0.696		15.041	0.394	2.262	0.356	0.968	1.929	1.334	Complex
0.997	12.598	ARO1	RPS7A	0.984	1.927	-0.421	12.598	0.028	12.179	-0.278	0.141		0.528															12.531		0.242					Complex
0.955	9.957	FAS1	MAE1	9.957	9.110	1.402	8.138	1.239	5.136	-0.668	0.456		3.794															9.483		0.510					PPI
1.000	27.230	RPL13B	TEF4	17.780	20.793	0.063	27.230	6.192	14.368	0.680	1.364	0.089	1.448	0.887			2.202	7.932	4.120	2.181	-0.310				1.118	1.454	0.474	19.878	3.125	0.242			1.863	4.684	Complex
0.974	10.548	RPB8	RPL13B	10.252	10.548	-2.780	3.544	6.943	0.337	-0.764	2.401	0.175	1.573	0.774			-0.891	2.464	0.106	2.711		-0.406	0.833		3.062	-1.586	-0.346	7.349	0.267	-0.071			3.778	-1.059	Metabolic
0.999	13.782	RPL13B	TFB1	4.547	2.436	-2.246	13.782	1.470	12.053	-0.278	0.360		0.958	-0.075			-0.704	-0.145	0.297	1.554	-0.447	-0.114			0.576		-0.206	13.497	-0.102	-0.201				-0.227	Complex
1.000	32.658	RPL8B	ASC1	25.583	32.658	7.652	31.971	12.304	4.414	3.320	3.031	0.175	6.610	0.169		-0.816	3.451	10.357	5.288	10.070	3.616	1.688	3.592		4.992	8.075		22.155	8.773	0.177			5.662	8.361	Metabolic
0.992	11.726	RPS8B	ARG4	8.529	11.726	-5.808	4.792	9.302	-0.442	-0.218	1.360	0.175	0.550	-0.206			1.206	-0.953	-0.304	3.309	-0.834	-0.391	-0.380		-1.405			1.167	8.126	0.000				6.041	Metabolic
1.000	25.943	KRS1	RPS8A	14.932	16.877	-4.657	25.943	6.414	13.796	-0.278	2.331	0.089	1.448	-0.075			2.218	4.300	3.098	3.186	0.470	0.817			0.287	0.846	0.757	19.466	3.891	0.523			1.317	5.141	Complex
1.000	32.020	RPS8B	ASC1	30.203	32.020	5.656	22.541	11.871	4.455	3.320	2.401	0.175	6.325	0.169		-0.185	3.488	8.776	5.619	10.096	2.950	0.684	1.532		2.410	9.023		19.350	8.947	0.599			2.053	8.180	Metabolic
1.000	16.075	FAS1	TIF6	5.576	6.671	-1.236	16.075	2.520	12.179	0.000	0.693		0.683															16.094		-0.201					Complex
1.000	16.483	PMS1	TIF1	1.847	5.291	-3.073	16.483	1.288	11.906	0.000	2.331	0.089	1.288	0.075		0.210	-0.704	-0.261	-0.363	1.084	0.102		0.000		-0.122	-0.778	0.474	16.275	0.068	0.100	0.039		-0.288		Complex
1.000	19.506	CAA42329	RPL20A	8.514	9.056	-4.460	19.506	2.189	12.540		2.331			-0.075			2.521	0.095	0.302	0.103	-0.365	0.314	1.664		-0.529	0.138	0.283	14.522	1.359				1.705	-0.200	Complex
1.000	17.072	PNP1	OLA1	4.732	4.239	-6.235	17.072	0.862	12.527	0.000	1.233	-0.093	0.528	0.075			1.939	1.233	1.149	0.168	0.451	0.187	0.080		-0.615	0.102		14.584		0.000	0.288	0.208			Complex
1.000	27.439	KRS1	RPS3	16.429	16.477	-3.359	27.439	6.355	14.629	-0.278	2.850	0.089	1.220	0.075			2.499	5.403	3.738	2.618	0.520	0.623			0.287	0.806	0.474	19.385	3.872	0.523	0.825	2.147	1.252	4.616	Complex
1.000	16.891	PNP1	PRP43	3.589	4.391	-5.504	16.891	1.490	13.577	-0.278	0.601	-0.093	-0.269	-0.075			1.939	3.229	2.003	0.590	0.430	0.900	0.000		-0.546	-0.901	0.145	13.241		-0.185		0.208			Complex
0.981	10.850	CAA42329	PAB1	3.390	2.481	2.241	10.850	-0.761	8.292		2.029	0.089		-0.075			1.276	1.912	1.302	-0.523	-0.322	-0.303	-0.091		1.828	0.309	0.000	7.940	0.547	-0.201			-0.393	-0.433	Complex
0.985	11.101	DHH1	PRP38	-0.953	0.007	-0.437	11.101	-0.894	12.190	0.000	0.074		-0.269															11.101							Complex
1.000	17.763	PGI1	TIF1	10.543	14.163	-0.373	17.763	2.879	9.001	-0.278	2.331	0.089	1.492	-0.075			2.324	3.684	2.760	-0.152	0.580	1.024	0.187		2.693	-0.056	0.757	9.887	-0.185	-0.201	0.180		2.509	-0.270	Complex
1.000	15.640	PNP1	RPL16B	2.475	2.324	-4.966	15.640	-0.114	13.593	0.000	0.601	0.089	-0.373	0.075			1.768	3.017	1.828	-0.556			0.080		-0.433	-0.288	0.000	12.891		-0.185					Complex
0.959	10.058	RPB8	HSP60	10.058	9.514	-0.582	3.446	4.053	1.500	0.602	2.407		1.474	-0.109			0.132	3.952	2.905	1.906		0.267	0.218		-0.311	1.150		2.926	0.305	-0.343			0.871		PPI
1.000	16.420	ARG4	TIF1	7.252	5.329	-4.466	16.420	2.037	11.903	0.000	0.788	0.089	0.683	-0.075			0.995	0.078	0.389	0.808	-0.158	-0.114	-0.091		-0.710			13.831	1.304	-0.185	-0.674			1.306	Complex
1.000	16.365	FAS1	ILV5	8.242	7.120	0.637	16.365	2.472	12.179	0.000	-0.226		1.940															16.404		-0.201					Complex
1.000	16.700	PRO2	PGI1	6.082	5.895	-3.146	16.700	1.063	12.000	-0.278	2.029	0.089	0.650	-0.075			1.222	1.686	-0.411	0.714	-0.348	0.429			0.416	-0.834	0.000	14.217	-0.109	-0.201	-0.290	-0.243		-0.619	Complex
1.000	18.699	DHH1	OLA1	5.802	5.562	-3.129	18.699	1.789	13.915	-0.278	2.029	0.089	0.429	0.075		-0.305	0.956	1.550	1.209	-0.403	0.118	-0.105	-0.091		1.119	0.960		14.528	1.270	-0.016	0.180		-0.596		Complex
0.999	14.006	RPS8B	ARO1	2.275	3.136	-0.247	14.006	0.588	12.179	-0.278	0.989		0.528															14.053		-0.201					Complex
0.999	13.610	GLT1	PRP43	0.581	1.238	-3.154	13.610	1.529	12.121	-0.278	0.788	-0.093	-0.457												-1.020	-0.144		13.678	-0.643	-0.201		-0.243	0.911		Complex
0.996	12.500	FAS2	CAA42329	1.500	2.968	-1.286	12.500	-0.185	12.179		0.505																	12.696		-0.201					Complex
1.000	24.740	RPL8B	PRP43	15.919	19.828	1.004	24.740	5.257	13.796	0.000	2.331	-0.093	1.710	-0.075		0.210	1.604	5.188	2.380	1.875	0.696	0.900	0.080		0.614	0.426	0.000	20.339	2.106	-0.201			1.616	0.589	Complex
1.000	19.192	DHH1	HSP60	8.187	7.346	-5.502	19.192	1.652	13.518	0.000	2.331	0.089	0.755	0.075			0.772	1.722	1.267	-0.495		-0.177	0.080		-0.153	1.068		14.975	0.307	0.523	-0.674		1.211		Complex
0.987	11.226	DHH1	RPL16B	11.226	3.357	-2.087	10.139	1.839	5.600	0.602	2.407		1.296	0.000		0.000	-0.518	0.450	0.802	0.774			-0.503		0.804	-1.144	-0.281	8.244	-0.146	-0.343			-0.747	-0.705	PPI
1.000	18.640	ILV3	SAH1	7.439	9.300	-0.598	18.640	3.729	12.170	-0.278	0.601		1.492				0.927											17.606	2.066	-0.201					Complex
1.000	24.214	RPS8B	HSP60	13.747	13.873	-2.414	24.214	4.154	14.368	0.000	2.029	0.089	1.288	-0.075			2.361	3.647	4.023	2.481		-0.254	0.882		-0.784	-0.112		14.899	4.373	0.242			1.317		Complex
1.000	20.898	PGI1	SPE3	9.581	13.524	-3.928	20.898	4.780	12.026	-0.278	1.134	0.089	0.855	0.075			2.218	4.698	0.389	2.941		1.125	-0.091		-0.464	-0.486	0.000	15.184	0.117	0.258	-0.290	-0.243	1.217	-0.479	Complex
1.000	14.555	GLT1	RPS7A	1.765	0.136	-1.439	14.555	1.102	12.162	-0.278	0.788	-0.093	0.528				0.346								-0.629	-0.515		13.655	-0.180	-0.016			0.832		Complex
1.000	20.349	ASC1	TIF1	15.555	18.759	-0.344	20.349	4.940	7.517	0.680	2.331	0.089	2.182	0.075		0.210	2.324	5.870	2.490	1.587	0.118	-0.177	0.187		0.497	0.613		14.513	1.984	0.242			2.568	1.873	Complex
1.000	22.440	RPS8B	OLA1	12.156	12.773	-4.303	22.440	4.441	12.538	-0.278	2.331	-0.093	1.073	0.000		0.210	2.218	1.825	2.408	2.671	0.683	0.407	-0.091		0.057	0.558		17.663	4.192	0.523			1.262		Complex
1.000	25.483	RPL16B	TEF4	15.666	20.221	-0.594	25.483	6.766	12.538	0.680	1.163	0.089	1.663	0.381			2.202	6.681	2.654	2.076					0.709	1.672	0.474	19.730	4.487	-0.201			0.116	5.141	Complex
1.000	17.932	DHH1	RPL13B	6.848	7.928	-0.052	17.932	1.348	13.084	0.680	2.331	0.089	0.324	0.075			0.000	0.491	0.935	-0.315	-0.310	-0.103			0.751	-0.676	0.000	15.672	0.392	-0.201			-0.464	-0.270	Complex
1.000	21.168	ILV5	RPL16B	9.124	12.070	-0.091	21.168	5.141	12.170	0.000	0.989		1.940				0.927											17.434	5.445	0.523				1.429	Complex
1.000	15.842	EHD3	PRP43	3.911	6.172	-4.704	15.842	2.051	12.053	-0.278	1.163	-0.093	-0.269	-0.075			1.290	2.168	0.288	0.708	0.177	-0.254			-0.022	1.019		13.647	-0.416	-0.201			0.210	-0.270	Complex
1.000	14.969	DHH1	RPB8	3.584	5.413	1.351	14.969	1.531	12.757	0.000	1.364	0.089	-0.373	-0.075			-0.325	0.357	-0.060	-0.284		0.107	0.000		1.607	0.004	-0.206	12.432	0.312	0.084			-0.573	-0.619	Complex
0.997	12.844	ILV5	DHH1	0.689	0.227	-0.212	12.844	-0.616	12.509	0.000	0.989		-0.038				0.000											12.543	0.305	-0.201	0.113			-0.513	Complex
1.000	21.946	RVB2	RPS4A	10.646	11.758	-3.369	21.946	3.690	14.015	-0.278	2.331	0.089	0.420	0.075			1.604	4.414	0.936	1.100	0.061		-0.091		0.599	0.312		16.894	0.319	-0.201			1.263	2.762	Complex
1.000	20.827	CAA42329	RPS8B	8.361	11.606	-3.473	20.827	2.912	14.119		2.029	0.089		-0.075			1.753	0.196	0.633	0.091	0.063	0.154	0.791		-0.373	1.101	0.000	14.219	2.299	2.262			1.930	0.678	Complex
1.000	31.148	RPS8B	RPS7A	30.614	31.148	9.778	23.088	11.920	5.058	3.320	3.031	0.175	4.282	0.000			3.363	9.558	6.711	9.993	2.870	2.753	1.046		4.905	8.919	0.663	19.441	9.650	1.638			4.859	8.361	Metabolic
1.000	36.202	RPL13B	RPS8A	28.379	36.202	9.881	27.218	12.121	7.414	3.320	3.031	0.175	6.931	0.169			3.040	9.405	5.645	10.062	2.627	3.164			6.231	9.561	0.206	22.367	6.927	5.286			3.297	8.361	Metabolic
1.000	14.793	FAS2	TIF2	2.882	4.345	-2.523	14.793	2.037	12.179	0.000	0.253		0.324															14.834		-0.201					Complex
1.000	16.859	FAS2	SAH1	6.566	6.870	-1.454	16.859	2.298	12.179	0.000	0.672		1.710															16.898		-0.201					Complex
0.997	12.774	CAA42329	PMS1	1.289	3.086	-2.388	12.774	-0.846	12.063		2.850	0.089		-0.075			-1.308	-2.161	-0.407	-0.719	0.543		0.000		-0.056	-0.560	0.000	15.041	-0.819	-0.185	0.000		-0.583		Complex
1.000	36.081	RPL13B	RPS3	29.729	36.081	10.766	23.603	12.324	6.856	3.320	2.401	0.175	6.610	1.355			3.040	13.486	3.113	10.718	2.627	3.662			6.784	9.525	0.663	21.406	4.828	5.286			1.952	4.484	Metabolic
1.000	34.284	RPS8B	RPL13B	26.626	34.284	9.474	27.216	12.120	7.414	3.320	3.031	0.175	5.015	0.169			3.040	9.405	5.645	10.062	2.627	3.164			6.231	9.561	0.206	20.192	6.927	5.286			3.297	8.361	Metabolic
0.945	9.746	RPL8B	SPE3	6.565	9.746	-2.456	2.246	4.906	-0.442	-0.764	1.180	0.175	3.689	-0.206			1.209	1.481	3.339	2.491		-0.160	-0.380		0.738	0.329	-0.346	7.601	2.135	1.709			0.872	-0.622	Metabolic
1.000	15.688	GLT1	ASC1	1.585	1.541	-2.076	15.688	1.437	12.162	-0.278	0.788	0.089	1.448			-0.305	0.346								-0.447	-0.334		14.696	-0.220	-0.016			0.855		Complex
1.000	24.413	ASC1	SAH1	18.097	17.295	-6.354	24.413	4.920	12.790	0.000	2.331		1.806	-0.075			2.641	3.264	3.627	1.921	0.147	0.217	0.791		0.982	1.276		20.535	3.242	-0.201			-0.278		Complex
0.966	10.270	RPS8B	RPB8	10.044	10.270	-0.696	3.710	7.163	0.881	-0.764	2.401	0.201	0.594	-0.206			0.000	1.670	1.733	2.632		-0.507	-0.580		2.812	-0.857	1.502	6.676	0.890	-0.344			0.694	-1.250	Metabolic
1.000	14.840	FAS2	RPS6A	4.256	5.417	-1.117	14.840	1.335	12.179	0.000	0.253		1.073															14.851		-0.016					Complex
1.000	20.615	ILV5	RPS4A	9.081	11.844	-0.815	20.615	5.516	12.170	0.000	0.989		1.940				0.000											18.736	4.072	0.523				0.994	Complex
0.997	12.579	ASC1	PRP38	0.757	0.483	-0.456	12.579	0.263	12.190	0.000	-0.198		0.324															12.579							Complex
1.000	15.716	GLT1	KRS1	2.098	2.514	-1.964	15.716	0.831	12.485	-0.278	1.134	0.089	0.528				0.927								-0.790	0.319		14.392	0.743	0.242	0.825	0.208	0.992		Complex
1.000	14.722	FAS2	SSC1	2.548	3.537	1.497	14.722	1.016	12.179	0.000	0.672		0.855															14.682		0.242					Complex
1.000	32.837	RPS8B	RPL16B	24.887	32.837	8.293	25.389	12.348	3.821	3.320	2.401	0.201	6.610	0.774			3.363	9.230	8.160	10.563			0.613		6.662	9.717	2.268	21.509	9.624	1.638			3.410	8.361	Metabolic
1.000	15.346	GLT1	PGI1	4.067	4.155	-2.629	15.346	1.060	12.485	-0.278	0.788	0.089	0.855				0.346								0.622	0.572		13.561	0.184	-0.201	0.825	0.208	0.911		Complex
1.000	19.322	ILV3	TIF1	8.281	6.589	-2.117	19.322	4.375	12.509	-0.278	1.298		1.073				0.346											18.108	1.338	-0.201	0.113			1.695	Complex
1.000	18.270	RPS8B	DHH1	7.148	5.398	-3.344	18.270	1.668	13.588	0.680	2.331	-0.093	0.443	0.000			-0.348	1.486	1.583	0.899	0.486	0.000	-0.720		0.013	-0.462	-0.206	14.451	0.561	-0.201			-0.464	0.095	Complex
0.989	11.422	ARO8	PGI1	-0.717	1.478	-3.129	11.422	-0.654	11.939	-0.278	1.233		-0.038	-0.075			-0.704	-1.529	-1.046	0.150	-0.401	0.022					0.283	13.422		0.242	-0.317	0.208			Complex
0.997	12.580	FAS2	GLT1	1.378	2.001	-0.162	12.580	0.894	12.179	-0.278	-0.538		0.324															12.551		0.242					Complex
1.000	24.860	RPS6A	SAH1	16.402	15.937	-2.972	24.860	4.659	13.684	0.000	2.331		1.233	0.000			2.952	3.415	2.076		0.421	0.217	1.836		-0.175	1.165		19.619	4.447	-0.201			0.248		Complex
1.000	15.611	ARO8	KRS1	4.317	6.235	-2.614	15.611	1.998	11.939	0.000	1.233		1.220	-0.075			-0.704	-1.573	-0.392	-0.664	-0.752	0.119					-0.206	16.747		-0.016	-0.606	-0.243			Complex
1.000	34.133	RPS4A	RPL13B	29.272	34.133	6.321	24.009	11.679	5.830	3.320	3.899	0.175	6.610	0.774			1.847	7.827	3.794	8.790	2.627	4.116			5.773	9.499	0.206	25.258	4.030	1.638			3.515	8.361	Metabolic
1.000	17.946	TIF6	PGK1	5.557	6.927	-5.567	17.946	0.825	12.015	-0.278	2.850		0.855	0.075			1.604	1.222	-0.016	-0.529	0.564	0.129	0.187		-0.750	1.568	0.474	15.742	-0.761	-0.201			0.414	-0.508	Complex
1.000	21.143	CDC33	RPS3	9.794	10.430	-2.101	21.143	3.054	12.014	0.680	2.331	0.089	1.007	-0.075			2.043	0.647	0.607	0.207	-0.166	-0.177			-0.567	0.080	0.145	18.683	1.981	-0.201			1.203	1.306	Complex
1.000	14.676	KRS1	TFB1	3.202	5.225	1.523	14.676	2.008	12.053	-0.278	0.601		1.073	-0.075			-0.704	-0.201	1.430	1.085	0.174	0.338			0.476		0.757	14.204	-0.457	-0.201				-0.270	Complex
1.000	25.746	KRS1	TEF4	16.647	21.867	0.612	25.746	6.378	13.796	-0.278	1.163	0.089	2.173	-0.075			2.499	6.464	4.916	1.297	0.997				0.602	1.161	0.474	19.381	1.883	0.242			1.195	5.141	Complex
1.000	16.484	GLT1	OLA1	2.957	4.069	-2.335	16.484	1.434	12.485	-0.278	0.788	-0.093	1.220				0.927								-0.719	0.372		15.267	0.200	0.523	0.180	-0.243	0.911		Complex
1.000	18.152	SSC1	TIF1	9.958	11.775	0.314	18.152	1.927	9.703	0.000	2.029	0.089	2.155	-0.075			2.324	4.405	2.377	0.567		0.252	-0.091		0.252	0.894		12.263	1.497	-0.201	0.825		1.203	0.170	Complex
1.000	16.161	GLT1	HSP60	3.346	0.824	-1.034	16.161	0.530	13.838	-0.278	1.134	-0.093	0.683				0.346								-0.252	-0.047		14.205	-0.220	-0.201	-0.029	2.354	-0.277		Complex
1.000	15.260	CAA42329	OLA1	7.326	10.697	-0.352	15.260	2.029	7.187		4.009	-0.093		-0.075			2.202	2.349	1.302	1.500	0.338	-0.105	0.080		0.093	1.037		9.920	0.091	-0.201	0.356	-0.243	1.284		Complex
1.000	23.501	RVB2	RPS8B	11.173	14.753	-5.814	23.501	5.110	13.798	-0.278	2.959	0.089	0.221	0.000			1.604	3.678	2.005	2.174	0.409		0.080		0.301	0.320		17.106	-0.424	-0.201			1.984	4.365	Complex
1.000	30.191	RPS8B	RPS4A	29.893	30.191	7.086	23.885	12.024	5.897	3.320	2.401	0.175	4.635	0.000			1.740	7.564	5.286	6.481	2.638	5.831	0.874		4.872	9.499	1.502	20.734	7.492	1.638			3.107	8.361	Metabolic
1.000	24.622	CAA42329	HSP60	13.807	15.315	1.249	24.622	3.340	15.346		2.850	0.089		0.075			2.921	3.112	1.277	1.038		0.187	1.836		3.845	2.728		15.041	1.146	-0.201	0.356	0.858	1.151		Complex
1.000	18.928	TIF6	RPL20A	16.625	17.154	0.073	18.928	5.570	7.195	0.680	2.959		1.007	0.381	-0.468		1.604	4.592	0.637	3.819	0.437	0.532	-0.091		0.917	0.138	0.000	13.817	2.046				1.185	0.660	Complex
1.000	14.862	GLT1	RPL16B	1.400	0.900	-4.099	14.862	0.809	12.162	-0.278	1.233	-0.093	0.683				0.346								-0.037	-0.343		14.653	-0.348	0.242			-0.439		Complex
1.000	25.452	TIF2	RPS3	15.260	18.047	1.315	25.452	4.963	14.136	0.680	2.331	0.089	0.958	0.075			2.219	5.532	2.364	1.654	0.241	0.338			1.518	0.844	0.283	20.130	1.715	0.242	0.470		1.624	1.769	Complex
1.000	23.773	RPS4A	OLA1	13.067	15.995	-4.942	23.773	4.608	12.538	-0.278	2.029	-0.093	2.674	0.075			2.219	1.307	2.039	0.957	-0.219	0.475	-0.091		0.934	0.764		19.886	3.129	0.523			1.951		Complex
1.000	15.812	GLT1	RPL13B	1.500	0.257	-1.413	15.812	1.633	12.162	-0.278	0.788	0.089	1.073				0.346								-0.482	-0.519		15.088	-0.221	0.242			0.832		Complex
1.000	25.744	TIF2	RPS8A	16.326	18.358	-2.881	25.744	4.955	13.797	0.680	2.331	0.089	1.925	-0.075			2.043	4.351	2.302	1.635	0.299	0.749	-0.091		1.159	0.398	0.474	21.044	1.945	0.242			1.863	1.769	Complex
0.916	9.291	RPB8	TEF4	9.291	9.236	-1.860	2.160	5.919	0.819	-0.273	1.448		1.246	0.000			0.132	3.294	2.402	0.751					0.648	-0.460	0.173	6.102	-0.997	-0.343			1.059	-0.861	PPI
0.925	9.427	RPB8	TFB1	8.964	9.427	3.567	2.016	3.868	1.968	3.320	0.549		-0.446	0.169				3.888	1.113	2.100		-0.522	0.350		0.801		2.268	2.237	0.597	0.599				-0.242	Metabolic
1.000	25.689	RPS4A	HSP60	13.878	14.810	-3.811	25.689	3.707	14.873	0.000	2.029	0.089	1.925	0.075			2.990	3.890	4.282	2.899		-0.303	1.664		-0.761	0.378		16.027	3.189	-0.016			1.263		Complex
0.999	14.171	CDC33	PNP1	-0.579	-0.808	-4.711	14.171	0.068	12.018	-0.278	0.360	-0.444	0.785	-0.075			1.738	1.906	0.300	-0.794	0.091	0.415	-0.720		-0.963	-0.748	0.283	12.181		-0.185					Complex
0.998	12.939	RPL16B	PRP38	3.209	-0.626	-2.357	12.939	0.351	12.190	0.000	0.074		0.324															12.939							Complex
0.998	13.058	CAA42329	TFB1	-1.124	3.661	2.026	13.058	1.090	12.053		1.298			-0.075			-1.308	-2.130	0.332	-0.880	0.620	-0.185	0.080		-0.416		-0.206	13.489	0.372	-0.201				1.192	Complex
1.000	27.215	TIF2	PAB1	17.879	19.736	1.172	27.215	4.231	16.300	0.680	2.331	0.089	1.492	0.075		0.621	1.394	4.934	0.951	0.585	0.195	-0.105	-0.091		2.591	0.352	0.000	21.262	3.143	0.242			-0.393	1.283	Complex
1.000	19.467	TIF2	PGK1	14.335	14.955	-0.503	19.467	3.336	9.612	0.680	2.850	0.089	0.952	0.075			1.872	3.057	0.974	-0.606	0.236	1.207	0.187		1.940	2.755	0.000	11.003	2.002	-0.201	0.000		2.590	0.213	Complex
0.998	13.118	CAA42329	TEF4	7.760	10.165	-1.546	13.118	2.030	7.738		1.134	0.089		-0.075			2.202	3.203	1.508	-0.813	-0.080				0.275	1.545	0.000	7.045	1.899	-0.201			1.284	0.246	Complex
1.000	16.657	TIF6	PAB1	16.657	12.486	0.237	14.040	5.404	5.973	0.602	2.407		0.515	0.454		0.359	0.944	4.876	-0.245	0.428	-0.166	-0.423	0.164		-0.063	-0.395	0.000	14.258	0.362	-0.343			-0.706	-0.774	PPI
0.997	12.649	GLT1	ARO1	3.901	1.938	1.045	12.649	0.575	12.179	-0.278	-0.247		0.420															12.660		-0.016					Complex
0.998	13.263	CAA42329	ARO1	3.343	3.645	-0.534	13.263	-0.185	12.179		1.268																	13.459		-0.201					Complex
1.000	26.444	TIF2	RPL20A	17.439	16.815	-0.383	26.444	5.142	14.924	0.680	2.331		1.288	0.075		0.210	1.793	4.621	0.872	2.163	0.214	0.338	0.080		3.864	0.410	0.000	20.697	2.347				1.705	1.584	Complex
1.000	22.097	CAA42329	RPS3	8.562	11.591	-1.718	22.097	2.612	14.268		2.850	0.089		0.075			2.202	3.004	1.773	0.172	-0.348	0.119			-0.507	0.936	0.145	15.041	1.789	-0.201	0.356	0.858	2.359	0.766	Complex
1.000	20.827	CAA42329	RPS8A	8.361	11.606	-3.473	20.827	2.912	14.119		2.029	0.089		-0.075			1.753	0.196	0.633	0.091	0.063	0.154	0.791		-0.373	1.101	0.000	14.219	2.299	2.262			1.930	0.678	Complex
0.948	9.813	HIS5	ARG4	8.696	9.813	0.353	1.670	6.369	-0.917	-0.218	0.665		3.915															6.640	5.983	0.248	-1.059	-0.064		-1.005	Metabolic
0.999	13.747	ARO1	PGI1	2.379	4.887	-0.467	13.747	0.736	12.179	-0.278	1.268		-0.158															13.743		0.242					Complex
1.000	16.206	PGK1	CDC33	2.371	2.323	-4.593	16.206	0.579	12.014	-0.278	2.331	0.089	0.324	-0.075			1.222	0.444	0.651	-0.622	-0.066	0.000	0.000		-0.160	0.613	0.145	14.659	-0.070	-0.201			0.316	-0.233	Complex
1.000	22.210	PGK1	RPS7A	8.398	10.834	-1.323	22.210	2.371	13.736	-0.278	2.029	-0.093	1.448	0.075			2.921	2.978	0.633	0.084	-0.282	0.119	1.836		-0.402	0.684	0.283	16.753	2.197	-0.201			1.009	0.334	Complex
1.000	19.217	SSC1	SPE3	8.242	12.097	-2.212	19.217	2.666	12.026	-0.278	1.134	0.089	1.288	0.075			2.218	3.395	0.979	-0.303		0.172	-0.091		0.766	0.729		16.353	1.998	0.258	-0.290	-0.243	1.446	-1.159	Complex
0.984	11.012	RPL4A	ARG4	9.172	11.012	0.009	4.620	8.226	-0.442	-0.764	0.895	-0.108	2.205	-0.206			1.206	0.083	-0.501	2.252	-0.193	-0.391	-0.306		-1.569			1.447	6.848	-0.273				5.896	Metabolic
1.000	16.900	ARO1	KRS1	6.431	8.874	-0.896	16.900	2.232	12.179	0.000	1.268		1.220															16.879		0.242					Complex
1.000	24.208	TIF6	TIF1	17.282	14.951	-4.262	24.208	4.891	13.154	0.680	2.331		0.958	0.381		0.210	1.604	4.760	-0.369	2.112	0.193	-0.303	0.187		0.729	1.781	0.000	19.730	1.058	0.242			1.284	0.369	Complex
