#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	33.262	RPL4A	RPS4A	30.567	33.262	6.096	24.815	11.109	6.152	3.320	3.899	0.175	5.172	0.774		-0.185	2.844	10.694	4.938	3.651	-0.193	3.983	2.245		5.264	8.485	2.268	21.094	11.140	1.638			5.549	8.361	Metabolic
1.000	19.246	RPS24A	PRE9	8.426	9.752	-4.309	19.246	2.422	12.014	0.000	2.331	-0.093	0.429	-0.075			2.218	2.717	1.921	1.717		0.426	0.187		-0.054	1.258		16.114	1.691	-0.201			0.481	0.589	Complex
0.997	12.580	GAL10	RPT6	1.083	2.026	-1.863	12.580	0.175	12.170	0.000	0.505		-0.269															11.526	0.509	-0.201					Complex
0.998	13.066	KIN28	TEF1	2.409	1.381	-2.446	13.066	0.467	12.015	0.000	1.163	-0.093	-0.622	-0.075		0.210		-0.832	-0.621	-0.083	-0.199	0.656	-0.091		-0.054	0.021	-0.206	12.700	-0.573					0.520	Complex
0.998	12.979	OXA1	RPL4A	12.927	12.979	0.909	11.105	5.892	2.419	0.675	1.180	0.052	2.908	0.445			-0.591	4.757	-1.129	4.961	-0.193		1.034		-1.698	-0.697	0.663	7.990	2.343	0.670					Metabolic
0.994	11.992	RAD59	BAA09202	2.869	1.851	-0.853	11.992		12.190		-0.198																	11.992							Complex
1.000	20.470	RPS24A	TEF2	20.470	18.316	-0.791	17.885	6.200	6.140	-0.273	2.407		3.704	-0.109			2.401	4.326	1.758	-1.052	0.485	0.637	1.594		0.150	0.876		13.991	2.139				1.431	3.826	PPI
0.977	10.641	KIN28	TFB5	10.641	9.229	3.711	0.800	2.649	4.345	4.326	-0.209		-0.361	-0.109				3.821	0.485	0.554	0.168	0.172	-0.212				0.000	6.459		-0.264					PPI
0.996	12.366	RPP0	TSC13	12.366	10.164	-3.755	12.065	2.130	5.767	-0.668	2.407		2.037	-0.109			0.803	1.801	-0.829	0.021	-0.275	-0.423	-0.503		0.462	-0.068	0.173	9.864	2.292	-0.172			0.570	-0.957	PPI
1.000	17.500	RPB8	TUB2	5.197	6.653	-2.343	17.500	1.353	13.250	-0.278	2.331	0.089	1.155	-0.075			-0.325	1.757	-0.093	-0.529		-0.177	-0.091		0.422	-0.577	-0.059	16.908	-0.720	-0.201			-0.416	-0.593	Complex
1.000	32.658	RPL8B	ASC1	25.583	32.658	7.652	31.971	12.304	4.414	3.320	3.031	0.175	6.610	0.169		-0.816	3.451	10.357	5.288	10.070	3.616	1.688	3.592		4.992	8.075		22.155	8.773	0.177			5.662	8.361	Metabolic
0.999	13.596	KIN28	VMA2	2.825	2.310	-3.827	13.596	0.751	12.014	-0.278	1.163	-0.093	-0.622	-0.075		0.737		-0.002	-0.789	-0.369	-0.348		0.000		-0.112	-0.362	-0.206	12.976	-0.765	0.242				0.822	Complex
0.958	10.023	GAL10	RAD59	0.608	-1.852	-1.366	10.023	-0.902	12.190	-0.278	-0.829		-0.158															10.023							Complex
1.000	24.372	TUB2	RPS13	13.791	10.604	-2.319	24.372	1.971	14.978	0.000	2.959	-0.093	1.870	-0.075			2.761	4.408	0.393	0.012		0.172	1.664		-0.172	-0.541	0.000	18.508	3.842	-0.016			-0.298	0.520	Complex
0.972	10.471	OXA1	RPL7A	10.471	9.655	-3.748	9.011	3.755	5.005	0.602	0.974		0.124	0.454			-0.444	1.535	-0.110	-1.217	-0.637		0.164		-1.262	-0.982	0.173	10.063	1.000	0.220					PPI
1.000	19.176	URA2	RPL20B	9.364	11.728	0.264	19.176	4.659	12.015	-0.278	1.163		0.355	0.075			1.186	-0.025	1.371	0.372	0.309	-0.303	-0.091		0.221	-0.200	0.145	14.957	4.618				1.697		Complex
0.994	12.079	RPB8	RPL27A	10.862	12.079	-1.883	4.557	8.038	0.881	-0.764	1.683	0.175	2.066	0.000			0.000	4.809	2.906	2.624		-0.430	0.580		1.862	-0.931	2.268	8.433	1.556	-0.071			0.418	-1.250	Metabolic
1.000	17.947	URA2	TUB1	6.261	3.745	-1.813	17.947	1.482	13.469	-0.278	1.163	-0.093	0.852	0.075			1.276	2.122	0.189	0.219	-0.141	-0.303	0.080		-0.575	-0.395	0.000	14.972	1.757	-0.201			-0.358		Complex
0.959	10.058	RPB8	HSP60	10.058	9.514	-0.582	3.446	4.053	1.500	0.602	2.407		1.474	-0.109			0.132	3.952	2.905	1.906		0.267	0.218		-0.311	1.150		2.926	0.305	-0.343			0.871		PPI
0.999	14.433	MNN11	TUB2	3.436	4.706	-1.013	14.433	1.818	12.179	-0.672	0.253		0.855															14.445		-0.016					Complex
1.000	15.499	MNN11	RPL27A	4.871	4.051	-2.647	15.499	3.022	12.179	-0.278	0.253		0.324															15.545		-0.201					Complex
1.000	25.180	RPL4A	TUB1	14.686	12.481	-2.149	25.180	1.908	15.318	-0.278	4.009	0.089	1.806	-0.075			2.404	3.289	2.474	1.595	0.000	-0.249	0.962		-0.272	-0.338	0.000	18.353	4.520	0.242			-0.358	-0.270	Complex
0.995	12.290	BAA09202	TRP5	-0.284	0.829	0.707	12.290	-0.842	12.170		1.298						-0.335											13.489	-1.142	0.242				-0.502	Complex
1.000	31.573	RPL4A	RPL20B	28.329	31.573	10.061	23.367	11.638	4.465	3.320	3.031		4.438	1.355			3.326	12.763	6.569	9.868	0.257	0.844	2.049		3.011	2.151	0.663	18.321	9.001				1.568	8.361	Metabolic
1.000	23.440	RPS1B	TUB1	9.461	10.423	-2.677	23.440	1.843	14.090	-0.278	4.009	0.089	0.690	0.075			2.921	3.444	1.808	1.018	-0.259	-0.254	1.836		-0.188	-0.541	0.283	16.772	2.183	0.242			-0.358	-0.227	Complex
1.000	22.439	BAA09202	TEF1	11.254	10.665	0.389	22.439	-1.005	16.772		4.009	-0.093	0.469	-0.075			2.361	4.287	2.321	-0.899	-0.396	-0.203	0.962		2.671	-0.372	-0.265	16.200	2.939				-0.119	-0.292	Complex
1.000	33.891	RPS4B	RPL4A	30.565	33.891	5.721	24.808	11.739	6.152	3.320	3.899	0.175	5.172	0.774		-0.185	2.844	10.694	4.938	3.651	-0.193	3.983	2.245		5.264	8.485	2.268	21.724	11.140	1.638			5.549	8.361	Metabolic
0.994	12.029	RPS4B	RIO2	12.029	8.650	-1.356	10.483	2.355	6.893	-0.668	3.906		0.700	0.454	-0.813		-0.798	-0.417	-0.684	0.088	-0.158	1.067	0.000		1.110	-0.679	0.760	10.070	0.447	-0.343			0.326	2.208	PPI
1.000	14.732	CAA42366	TEF2	2.694	4.000	-0.629	14.732	0.332	12.175		1.298						0.927											13.489	1.237						Complex
1.000	21.691	BAA09202	ASC1	12.343	11.180	-0.147	21.691	1.294	14.624		2.959	-0.444	0.469	-0.075			2.864	5.135	1.730	-0.348	-0.081	-0.303	1.836		-0.169	-0.014		15.149	2.250	-0.201			-0.177	0.545	Complex
1.000	16.704	RPS4B	CDC48	11.906	9.479	-2.616	16.704	0.716	8.445	0.680	4.009	0.089	0.618	-0.075			2.220	3.719	3.222	-0.086	-0.276		0.962		-0.156	0.251	0.283	11.381	0.629	-0.201			0.210		Complex
0.995	12.229	RAD59	TUB1	1.563	1.333	-0.130	12.229	0.553	12.190	-0.278	-0.198		-0.038															12.229							Complex
1.000	15.620	CAA42366	TUB1	3.674	5.780	-0.324	15.620	1.534	12.170		0.989						0.927											13.180	2.209	0.523					Complex
0.996	12.389	RIO2	RPS4A	12.389	8.766	-0.938	10.772	2.344	6.893	-0.668	3.906		0.257	0.454			-0.798	-0.417	-0.684	0.088	-0.158	1.067	0.000		1.110	-0.679	0.760	10.150	0.447	-0.343			0.326	2.208	PPI
1.000	15.012	KIN28	RPS24B	6.025	5.865	-3.897	15.012	2.058	12.014	-0.278	1.163	0.089	-0.169	-0.075		0.210		0.839	-0.625	1.058	0.086	0.817	0.187		-0.085	-0.005		13.499	-0.359	-0.201				0.556	Complex
1.000	20.000	BAA09202	VMA2	7.924	5.440	0.975	20.000	1.242	13.911		4.009	-0.093	0.469	-0.075			0.536	2.438	0.256	0.004	-0.638		-0.091		-0.428	0.142	0.000	16.200	0.627	-0.016			-0.129	0.627	Complex
0.992	11.673	RAD59	VMA2	-0.472	-0.183	-1.175	11.673	-0.002	12.190	-0.278	-0.198		-0.038															11.673							Complex
1.000	21.946	RVB2	RPS4A	10.646	11.758	-3.369	21.946	3.690	14.015	-0.278	2.331	0.089	0.420	0.075			1.604	4.414	0.936	1.100	0.061		-0.091		0.599	0.312		16.894	0.319	-0.201			1.263	2.762	Complex
0.999	14.027	RIO2	TUB2	4.802	2.168	-2.718	14.027	0.986	12.020	-0.672	2.959		-0.373	-0.075			-0.818	-1.238	-0.916	-0.423	0.083	-0.185	-0.091		0.080	-0.423	0.000	15.248	-0.258	0.084			-0.439	-0.508	Complex
0.999	14.031	ARO8	THR4	3.513	6.084	-0.038	14.031	1.029	12.135	-0.278	0.000		1.220	-0.075			0.000	-0.583	0.421	0.818	-0.348	0.074					-0.206	14.610		-0.185		-0.243			Complex
0.949	9.836	TSC13	SPC3	6.722	8.631	5.197	9.836	2.418	5.784	0.680	0.556	-0.093	-0.058	0.075			0.473	-0.199	0.161	0.368	-0.051	0.120	-0.091		-0.358	1.602		8.825	1.132	-0.185			1.137		Complex
0.944	9.742	RPS4B	GLN4	9.742	7.666	-6.767	4.041	6.770	-0.437	-0.668	2.407		0.732	0.000			0.938	3.729	1.176	0.724	1.314	-0.198	-0.110		0.268	-0.385	0.423	6.761	2.185	-0.343			1.293	0.662	PPI
1.000	35.379	RPS4B	RPL7A	31.605	35.379	8.361	27.186	11.849	5.734	3.320	3.899	0.175	6.551	0.774			3.076	10.372	4.429	3.215	1.860	2.753	3.587		7.062	9.665	2.268	22.889	7.187	1.638			2.101	8.361	Metabolic
1.000	30.522	RPL4A	TEF2	21.581	23.164	1.000	30.522	6.111	15.319	0.000	4.009	-0.093	2.890	-0.075			2.361	4.130	6.359	0.841	0.000	0.618	0.962		-0.260	0.705	0.283	22.532	5.541				1.263	4.588	Complex
1.000	16.059	RPS4B	MNN9	5.294	4.215	-2.783	16.059	3.050	12.179	-0.278	0.253		0.855															16.092		-0.201					Complex
0.998	13.307	CAA42366	PRE9	1.429	2.588	-0.609	13.307	-0.779	12.170		0.989						0.927											13.180	0.144	-0.201					Complex
1.000	17.446	URA2	UTP18	8.632	7.226	-4.520	17.446	4.419	13.469	0.000	0.556	-0.093	-0.544	-0.075			-0.285	1.944	0.651	0.482	-0.110				-0.267	-0.359	-0.206	13.497	4.106	0.958					Complex
1.000	16.575	RIO2	HSP60	5.299	5.973	-2.323	16.575	2.696	12.020	-0.278	2.029		0.852	0.075			-0.818	1.180	0.377	0.946		0.876	0.000		-0.225	-0.444		14.172	1.678	0.084			-0.274		Complex
0.986	11.178	GAL10	HSP60	-0.887	0.288	-2.604	11.178	-0.845	12.170	-0.278	0.505		-0.038				-0.335											11.693	-1.029	0.242					Complex
0.997	12.831	ARO8	VMA2	1.405	3.041	0.063	12.831	1.481	12.179	-0.278	0.601		-0.373	-0.075			-0.704	-1.631	0.380	0.227	-0.615						0.145	13.681		-0.016					Complex
1.000	16.767	ARO8	TRP5	7.057	8.441	1.033	16.767	3.925	12.130	-0.278	-0.229		1.220															16.829		0.242	-0.357	-0.243			Complex
0.963	10.176	GAL10	TUB2	-1.663	-1.226	-1.377	10.176	-0.980	12.170	-0.278	0.253		-0.038				-0.950											11.282	-1.829	-0.016					Complex
0.997	12.737	ARO8	TEF1	1.171	-0.154	-1.832	12.737	-0.064	12.190	0.000	1.233		0.158	-0.075			-0.704	-1.715	-0.742	-0.865	-0.657	-0.303					0.145	14.552							Complex
0.995	12.238	TUB2	TSC13	12.238	8.115	0.830	11.680	2.787	5.974	-0.668	3.103		0.820	-0.109			0.331	0.198	0.743	-1.010	-0.637	-0.295	-0.503		-1.111	-0.166	0.000	10.919	2.727	0.141			0.359	-0.801	PPI
1.000	24.446	ASC1	TUB1	12.549	11.707	-3.291	24.446	2.817	14.368	-0.278	2.959	0.089	1.806	-0.075			2.761	3.418	2.258	2.259	-0.259	-0.177	1.943		-0.068	-0.294		17.478	1.669	-0.201			-0.177	-0.270	Complex
1.000	24.989	RPS4A	TUB2	12.531	11.185	-2.093	24.989	1.398	15.139	-0.278	4.009	0.089	1.806	0.075			2.752	3.690	1.293	-0.632	0.083	-0.303	1.664		0.209	-0.290	0.145	18.558	3.214	-0.016			-0.358	0.520	Complex
1.000	19.255	RPS13	RPL29	13.787	19.255	6.174	6.563	11.122	-0.398	3.320	0.852	0.175	4.365		-0.182							0.000			5.897	6.168		14.665	8.486	1.638			2.973	6.449	Metabolic
1.000	32.668	ASC1	RPL20B	25.379	32.583	5.729	32.668	6.976	13.798	2.291	2.959		2.890	0.887			2.867	7.682	4.140	5.987	1.555	1.267	1.943		0.998	2.300		24.160	5.445				2.359	5.141	Complex
1.000	14.913	RVB2	MNN9	3.238	2.839	-0.690	14.913	1.905	12.179	-0.278	0.253		0.855															14.987		-0.201					Complex
1.000	31.453	RPS13	RPS24B	29.000	31.453	8.163	23.214	10.195	6.495	3.320	2.401	-0.108	6.216	0.000	-0.182	-0.185	3.302	12.565	3.114	4.515		0.684	3.005		3.205	9.360		21.059	11.083	0.599			2.965	6.244	Metabolic
1.000	23.862	RPS1B	TUB2	12.385	10.166	-1.717	23.862	1.350	15.242	-0.278	4.009	-0.093	0.755	-0.075			2.952	3.386	3.098	-0.446	-0.318	-0.303	1.664		-0.074	-0.423	0.145	17.311	4.272	-0.016			-0.358	0.520	Complex
1.000	19.945	VMA2	RPL30	10.037	5.889	-3.929	19.945	2.090	12.538	-0.278	4.009	0.089	0.855	-0.075			0.717	0.310	0.787	-0.719	-0.127		-0.629		-0.041	-0.346	0.283	18.636	-0.359	-0.201			1.023	0.805	Complex
0.998	13.265	KIN28	TEF2	1.827	1.176	-2.531	13.265	0.944	12.015	-0.278	1.163	-0.093	-0.621	-0.075		0.210		-0.832	-0.621	-0.083	-0.199	0.656	-0.091		-0.054	0.021	-0.206	12.995	-0.573					0.520	Complex
0.975	10.576	RPS4B	RPT6	10.489	6.210	-3.630	10.576	-0.187	4.816	0.000	2.331	0.089	1.663	-0.075			1.939	4.164	1.067	0.003	0.321	0.134	0.080		-0.653	-0.661	0.000	7.132	-0.249	-0.201			0.210	-0.244	Complex
0.987	11.250	RPS1B	RPB8	11.250	9.401	-1.281	4.512	6.126	1.500	-0.273	2.407		1.358	0.000			0.132	3.483	2.186	2.364		-0.423	-0.212		1.539	-0.137	0.000	7.485	0.209	-0.343			0.498	-0.910	PPI
1.000	14.548	KIN28	RPL20B	3.081	4.129	-3.305	14.548	1.886	12.015	-0.278	1.163		-0.373	-0.075		0.210		0.234	-0.663	1.058	-0.080	0.656	0.000		-0.175	-0.132	-0.206	13.155	0.541					0.520	Complex
1.000	32.245	RPS4A	RPL27A	29.927	32.245	5.777	22.703	11.279	4.886	3.320	2.401	-0.108	6.551	1.355			2.561	10.703	3.114	6.395	0.257	1.449	3.106		4.849	8.050	1.502	23.597	6.606	1.638			4.540	8.361	Metabolic
1.000	18.931	RPL27A	RPL29	16.142	18.931	3.044	6.693	10.616	-0.398	3.320	0.852	0.175	4.365									0.517			5.714	7.538		15.299	6.244	1.638			-0.256	8.361	Metabolic
1.000	25.689	RPS4A	HSP60	13.878	14.810	-3.811	25.689	3.707	14.873	0.000	2.029	0.089	1.925	0.075			2.990	3.890	4.282	2.899		-0.303	1.664		-0.761	0.378		16.027	3.189	-0.016			1.263		Complex
1.000	14.549	RPS1B	HSP60	14.128	14.549	0.536	8.718	7.153	3.410	-0.764	1.641	0.175	0.418	-0.206			2.721	2.659	4.814	6.062		-0.627	0.874		-1.128	-1.503		-0.040	7.221	0.177			0.478		Metabolic
0.928	9.469	RVB2	GLN4	9.412	9.469	-0.327	4.317	6.145	1.482	-0.764	2.401	0.175	-0.236	-0.206			0.473	4.989	-0.994	2.243	0.800		0.358		2.886	0.841		3.639	-0.701	-0.344			0.954	4.914	Metabolic
0.997	12.816	CAA42366	TRP5	3.876	5.616	0.610	12.816	1.026	12.125		0.000						-0.335											12.190	-0.067	0.523	-0.290	0.618			Complex
1.000	33.896	RPS1B	RPL27A	27.357	33.896	10.002	32.209	12.183	3.516	3.320	2.401	0.175	6.551	2.534			3.215	13.977	6.254	10.605	0.950	1.184	2.355		2.880	9.680	0.663	22.556	7.791	1.638			1.486	8.361	Metabolic
1.000	30.601	RPL27A	RPS13	23.524	30.601	9.322	23.513	11.256	4.367	3.320	2.401	0.175	5.986	-0.206			3.302	12.654	5.431	4.812		1.045	2.991		6.385	8.381	2.268	21.845	7.582	1.638			-0.585	8.361	Metabolic
0.999	14.136	CAA42366	VMA2	2.415	4.357	-1.674	14.136	0.698	12.170		1.268						0.000											13.459	0.229	0.523					Complex
1.000	21.903	RVB2	RPL7A	12.359	11.639	-2.825	21.903	4.105	13.798	-0.278	2.959	0.089	-0.373	0.000			1.604	3.992	2.400	0.408	-0.179		0.000		0.654	-0.312		16.062	-0.391	-0.016			1.195	3.362	Complex
1.000	18.455	RPB8	TEF2	7.806	5.775	-2.610	18.455	2.611	13.459	0.000	2.331	-0.093	0.221	-0.075			0.000	1.827	0.077	-0.735		-0.114	0.000		-0.715	-0.530	0.415	17.234	-0.638				-0.383	-0.502	Complex
1.000	31.145	RPL27A	RPS24B	25.622	31.145	5.850	25.448	10.963	3.558	3.320	2.401	-0.277	6.610	1.355			3.215	12.888	3.829	5.762	0.950	3.441	3.168		3.036	9.017		20.268	7.792	0.599			4.540	8.361	Metabolic
0.910	9.217	RPL4A	TRP5	1.620	2.612	0.035	9.217	1.452	5.890	-0.278	1.298		0.855				0.000											9.225	-0.115	-0.201				-0.292	Complex
0.998	13.117	BAA09202	RPL29	1.230	2.863	-0.210	13.117	0.491	12.162		0.556	-0.093										-0.177			-0.364	-0.227		12.747	0.654	-0.201			-0.196	-0.399	Complex
1.000	31.272	RPS24B	RPL30	27.701	31.272	4.738	23.141	8.691	6.026	3.320	3.031	0.175	6.282	0.774			2.973	11.447	1.402	2.925	-0.193		3.168		3.488	5.994		22.235	7.808	1.638			0.808	7.537	Metabolic
1.000	15.932	RPS24B	RPS24A	11.776	15.932	3.195	10.057	1.917	3.146	3.320			5.480		0.549		1.521				1.917							9.349	4.701	-0.071					Metabolic
1.000	20.742	RPL20A	PRE9	9.540	9.993	-4.779	20.742	2.968	12.540	0.000	2.959		0.528	-0.075	-0.289		2.111	2.115	1.674	2.526		0.557	-0.091		0.185	0.367		16.100	2.134				-0.517	0.148	Complex
1.000	33.441	RPL27A	RPL20B	31.647	33.441	11.744	24.346	11.620	4.726	3.320	3.031		6.454	1.355			2.936	9.636	6.180	10.207	0.558	1.567	3.340		8.646	4.974	0.206	24.578	7.534				1.236	8.361	Metabolic
0.988	11.325	RVB2	RPS13	11.325	8.962	-2.476	4.117	4.526	2.017	0.602	2.407		0.481	-0.109			1.402	4.723	0.676	1.723			-0.489		1.173	-0.656		4.619	-0.754	-0.343			1.059	3.509	PPI
1.000	15.515	URA2	RPT6	3.417	3.196	-5.507	15.515	0.922	13.469	-0.278	0.788	-0.444	0.286	-0.075		0.210	0.637	2.444	0.941	0.024	0.200	-0.249	0.187		-1.306	-0.520	0.474	12.686	-0.273	-0.201			-0.277		Complex
1.000	22.124	BAA09202	RPS24B	11.626	9.449	-1.407	22.124	0.964	14.978		2.959	-0.093	0.469	-0.075			2.921	3.625	0.085	-0.795	-0.231	-0.303	1.664		-0.267	-0.539		15.149	4.577	-0.201			-0.129	0.520	Complex
0.999	14.057	RVB2	RPS24B	13.700	8.655	-2.133	14.057	3.899	5.381	0.000	2.331	0.089	0.618	-0.075		0.210	1.604	4.200	1.032	1.428	-0.097		0.080		0.128	0.125		8.399	-0.556	0.523			1.195	3.692	Complex
1.000	22.894	ASC1	TEF2	21.901	22.894	-2.771	19.290	7.497	2.984	-0.218	2.401	0.175	6.610	0.774		-0.816	3.488	3.512	1.523	0.042	0.861	-0.393	3.288		1.051	1.892		13.795	1.480				2.100	6.418	Metabolic
1.000	20.669	RPL27A	TUB1	9.766	11.020	-4.207	20.669	-0.004	13.261	-0.278	2.959	0.089	1.806	0.075			2.761	3.142	0.006	1.229	0.000	0.022	1.943		-0.383	-0.717	-0.206	16.670	1.307	0.242			-1.208	-0.270	Complex
1.000	22.643	RPL4A	VMA2	7.045	9.887	-5.224	22.643	3.333	14.329	-0.278	4.009	-0.093	0.752	-0.075			0.666	1.840	2.108	-0.502	-0.353		-0.629		0.241	-0.163	0.474	19.920	0.023	-0.201			1.589	0.485	Complex
1.000	24.273	RVB2	RPL4A	11.473	12.820	0.613	24.273	5.860	13.798	0.000	2.959	-0.093	0.221	-0.075			1.604	4.928	2.136	1.712	0.000		-0.091		0.750	0.320		18.433	-0.159	-0.201			1.263	4.573	Complex
0.996	12.309	RVB2	ARO8	0.632	0.268	-4.095	12.309	0.147	12.179	-0.278	0.601		0.440	-0.075			-0.704	-1.442	-0.607	-0.692	-0.246							13.610		-0.201					Complex
1.000	21.954	UTP18	RPS24A	11.216	13.577	-2.711	21.954	6.152	13.261	0.680	1.364	0.089	0.618	0.075			-0.285	1.554	0.004	0.078	0.083				0.128	0.458		17.303	1.488	0.242				5.141	Complex
0.983	10.972	GLN4	RPL30	10.760	10.972	-4.276	5.101	7.909	-0.466	-0.764	2.401	0.175	0.228	0.774			0.714	7.813	1.009	2.157	-0.661		-0.142		-0.250	1.035	0.206	4.833	0.691	-0.344			0.954	-0.559	Metabolic
1.000	28.534	RPL20A	TEF2	18.072	20.796	2.030	28.534	6.053	13.798	0.000	2.850		2.890	0.075			2.867	4.348	2.079	0.394	0.677	-0.105	1.836		-0.391	-0.070	-0.206	20.953	2.971				1.930	4.588	Complex
1.000	19.729	URA2	RPS4A	9.136	7.898	-1.535	19.729	3.653	13.469	-0.278	1.163	0.089	0.440	0.075			1.118	3.302	1.461	-0.213	0.362	0.120	0.080		0.408	-0.479	0.145	15.482	2.641	0.242			1.929		Complex
1.000	14.662	RPS4A	KIN28	4.698	2.534	-5.084	14.662	1.442	12.014	-0.278	1.163	0.089	0.158	0.075				-0.008	-0.782		-0.081	1.103	-0.091		-0.085	-0.376	-0.206	12.971	0.541	0.242				0.556	Complex
1.000	21.968	RPB8	RPL20B	12.859	16.199	-1.307	21.968	4.490	13.471	0.000	2.331		1.925	0.075			-0.325	3.395	0.980	2.350		0.550	-0.206		0.692	0.138	0.000	19.753	0.636				1.203	-0.582	Complex
1.000	19.436	VMA2	RPS24A	8.129	5.123	-2.745	19.436	3.293	13.409	-0.278	2.331	-0.093	-0.169	-0.075			1.017	1.705	-0.094	-0.848	-0.488		-0.091		-0.267	-0.486		17.370	-0.507	-0.201			1.317	-0.244	Complex
1.000	19.604	UTP18	RPL30	8.997	9.274	-4.603	19.604	5.490	12.014	0.680	1.163	0.089	0.683	0.075		-0.305	-0.285	0.246	1.144	-0.373	0.000				0.128	-0.692	0.283	15.574	0.960	0.242				4.993	Complex
0.997	12.761	CDC48	ARO8	2.657	3.773	-1.325	12.761	0.534	12.179	-0.278	0.601		0.355	0.075			-0.704	-1.356	-0.912	-0.662	-0.721						0.283	14.241		0.242					Complex
1.000	18.175	RPB8	TUB1	6.136	4.910	-3.410	18.175	1.853	13.250	0.680	2.331	0.089	0.221	0.075			-0.325	1.212	-0.781	1.515		0.173	-0.091		0.247	-0.586	-0.265	16.809	-0.638	-0.201			-0.439	-0.593	Complex
1.000	22.142	BAA09202	RPS13	11.792	8.849	-2.251	22.142	1.142	14.978		2.959	-0.093	0.469	-0.075			2.761	4.408	0.393	0.012		0.172	1.664		-0.172	-0.541	0.000	15.149	3.842	-0.016			-0.298	0.520	Complex
0.974	10.522	OXA1	ASC1	7.809	10.522	-1.275	2.364	6.622	-0.426	1.753	1.180		1.880	0.445			-0.932	3.321	-0.703	4.560	0.242		0.678		0.216	-1.448		6.685	1.475	0.000					Metabolic
1.000	17.141	CAA42366	HSP60	6.433	8.542	-0.287	17.141	3.676	11.937		0.601						0.927											12.791	4.244	0.958	-0.029	-0.243			Complex
0.998	13.225	GLN4	RPS24A	13.225	12.586	-1.763	6.224	7.899	0.840	-0.273	2.407		0.717	0.454			1.181	6.828	1.568	1.776	-0.198	-0.198	0.000		0.376	0.870		8.268	2.558	-0.343			0.986	3.175	PPI
0.983	10.973	RPS4A	RPB8	10.973	9.588	-5.209	4.131	5.382	1.500	-0.273	2.407		1.660	0.454			-0.157	2.870	0.402	0.692		-0.353	-0.212		1.402	-0.804	1.428	8.049	0.440	-0.172			1.061	-0.762	PPI
1.000	17.391	CDC48	RIO2	10.090	7.002	-3.279	17.391	2.097	12.020	0.000	4.009		0.158	-0.075			-0.818	-0.246	-0.859	1.618	0.124		-0.091		-0.082	0.692	0.474	15.861	-0.782	0.084			-0.358		Complex
1.000	21.004	ASC1	PRE9	8.928	10.706	-5.545	21.004	2.334	13.323	0.000	2.331	0.089	0.528	0.075			2.324	2.484	2.779	2.243		0.289	0.080		0.379	0.921		14.397	1.421	-0.201			-0.157	0.589	Complex
1.000	36.657	RPS1B	RPS4A	34.096	36.657	6.778	26.515	12.066	6.647	3.320	3.899	0.175	6.873	0.774			2.903	9.958	3.836	9.572	2.037	2.597	4.475		3.783	9.479	0.663	25.524	11.029	1.638			1.778	8.361	Metabolic
1.000	22.159	TEF1	TEF2	17.818	22.159	-0.255	16.186	9.381	3.338	1.753		-0.108	1.938	-0.206	1.788	1.395	2.881	4.072	1.975	-0.704	1.229		1.630		2.287	-0.245		15.350	0.331				4.850		Metabolic
1.000	35.001	RPS1B	RPL20B	30.522	35.001	12.050	25.039	11.829	4.895	3.320	3.899		5.875	0.445	1.114		3.623	11.374	6.156	10.204	2.094	2.018	3.268		3.205	5.691	1.502	25.954	10.034				2.183	8.361	Metabolic
1.000	31.426	ASC1	RPS24A	23.966	31.367	5.598	31.426	7.140	13.469	2.291	2.331	0.089	2.772	0.381			2.952	6.704	2.553	4.463	0.730	0.080	1.943		0.197	2.851		23.712	6.125	0.523			2.095	5.141	Complex
1.000	19.393	URA2	RPS4B	7.903	6.401	-1.912	19.393	3.606	13.469	-0.278	1.163	0.089	0.440	0.075	-0.289		1.118	3.302	1.461	-0.213	0.362	0.120	0.080		0.408	-0.479	0.145	14.719	2.641	0.242			1.929		Complex
1.000	23.953	RPL20A	TUB1	11.700	9.126	-3.725	23.953	1.773	13.798	-0.278	4.009		1.806	-0.075			2.921	3.366	1.056	1.296	0.091	-0.254	1.664		-0.522	-0.207	0.145	17.859	1.812				-0.277	-0.270	Complex
1.000	23.366	HSP60	RPS24A	11.530	12.718	-1.247	23.366	4.178	13.469	0.000	2.029	-0.093	1.496	-0.075			2.361	5.272	1.562	0.166		-0.303	0.882		-0.267	-0.640		15.008	4.500	-0.201			1.930		Complex
1.000	20.577	URA2	RPL8B	11.894	14.193	3.526	20.577	4.910	13.469	-0.278	0.556	-0.093	0.901	-0.075			1.186	2.409	1.624	0.608	0.904	-0.103	0.187		-0.364	-0.320	0.474	14.956	4.856	0.242			1.804		Complex
