#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	19.246	RPS24A	PRE9	8.426	9.752	-4.309	19.246	2.422	12.014	0.000	2.331	-0.093	0.429	-0.075			2.218	2.717	1.921	1.717		0.426	0.187		-0.054	1.258		16.114	1.691	-0.201			0.481	0.589	Complex
0.997	12.580	GAL10	RPT6	1.083	2.026	-1.863	12.580	0.175	12.170	0.000	0.505		-0.269															11.526	0.509	-0.201					Complex
0.998	13.066	KIN28	TEF1	2.409	1.381	-2.446	13.066	0.467	12.015	0.000	1.163	-0.093	-0.622	-0.075		0.210		-0.832	-0.621	-0.083	-0.199	0.656	-0.091		-0.054	0.021	-0.206	12.700	-0.573					0.520	Complex
0.998	12.979	OXA1	RPL4A	12.927	12.979	0.909	11.105	5.892	2.419	0.675	1.180	0.052	2.908	0.445			-0.591	4.757	-1.129	4.961	-0.193		1.034		-1.698	-0.697	0.663	7.990	2.343	0.670					Metabolic
0.994	11.992	RAD59	BAA09202	2.869	1.851	-0.853	11.992		12.190		-0.198																	11.992							Complex
1.000	20.470	RPS24A	TEF2	20.470	18.316	-0.791	17.885	6.200	6.140	-0.273	2.407		3.704	-0.109			2.401	4.326	1.758	-1.052	0.485	0.637	1.594		0.150	0.876		13.991	2.139				1.431	3.826	PPI
0.977	10.641	KIN28	TFB5	10.641	9.229	3.711	0.800	2.649	4.345	4.326	-0.209		-0.361	-0.109				3.821	0.485	0.554	0.168	0.172	-0.212				0.000	6.459		-0.264					PPI
0.996	12.366	RPP0	TSC13	12.366	10.164	-3.755	12.065	2.130	5.767	-0.668	2.407		2.037	-0.109			0.803	1.801	-0.829	0.021	-0.275	-0.423	-0.503		0.462	-0.068	0.173	9.864	2.292	-0.172			0.570	-0.957	PPI
1.000	17.500	RPB8	TUB2	5.197	6.653	-2.343	17.500	1.353	13.250	-0.278	2.331	0.089	1.155	-0.075			-0.325	1.757	-0.093	-0.529		-0.177	-0.091		0.422	-0.577	-0.059	16.908	-0.720	-0.201			-0.416	-0.593	Complex
0.997	12.658	GAL10	SSC1	-0.277	0.008	-1.821	12.658	0.141	12.170	0.000	0.505		-0.158				0.000											11.689	0.323	-0.016					Complex
0.999	13.596	KIN28	VMA2	2.825	2.310	-3.827	13.596	0.751	12.014	-0.278	1.163	-0.093	-0.622	-0.075		0.737		-0.002	-0.789	-0.369	-0.348		0.000		-0.112	-0.362	-0.206	12.976	-0.765	0.242				0.822	Complex
0.958	10.023	GAL10	RAD59	0.608	-1.852	-1.366	10.023	-0.902	12.190	-0.278	-0.829		-0.158															10.023							Complex
1.000	15.050	MNN11	YHR020W	2.446	2.771	-0.143	15.050	3.476	12.179	-0.278	-0.373		0.046															15.106		-0.201					Complex
1.000	24.372	TUB2	RPS13	13.791	10.604	-2.319	24.372	1.971	14.978	0.000	2.959	-0.093	1.870	-0.075			2.761	4.408	0.393	0.012		0.172	1.664		-0.172	-0.541	0.000	18.508	3.842	-0.016			-0.298	0.520	Complex
0.972	10.471	OXA1	RPL7A	10.471	9.655	-3.748	9.011	3.755	5.005	0.602	0.974		0.124	0.454			-0.444	1.535	-0.110	-1.217	-0.637		0.164		-1.262	-0.982	0.173	10.063	1.000	0.220					PPI
1.000	24.921	RPL4A	YHR020W	15.991	21.330	-1.553	24.921	6.996	14.065	0.680	1.163		1.090				0.927									0.964		18.839	8.798	0.958			1.009	4.684	Complex
1.000	19.176	URA2	RPL20B	9.364	11.728	0.264	19.176	4.659	12.015	-0.278	1.163		0.355	0.075			1.186	-0.025	1.371	0.372	0.309	-0.303	-0.091		0.221	-0.200	0.145	14.957	4.618				1.697		Complex
0.994	12.079	RPB8	RPL27A	10.862	12.079	-1.883	4.557	8.038	0.881	-0.764	1.683	0.175	2.066	0.000			0.000	4.809	2.906	2.624		-0.430	0.580		1.862	-0.931	2.268	8.433	1.556	-0.071			0.418	-1.250	Metabolic
1.000	17.947	URA2	TUB1	6.261	3.745	-1.813	17.947	1.482	13.469	-0.278	1.163	-0.093	0.852	0.075			1.276	2.122	0.189	0.219	-0.141	-0.303	0.080		-0.575	-0.395	0.000	14.972	1.757	-0.201			-0.358		Complex
0.959	10.058	RPB8	HSP60	10.058	9.514	-0.582	3.446	4.053	1.500	0.602	2.407		1.474	-0.109			0.132	3.952	2.905	1.906		0.267	0.218		-0.311	1.150		2.926	0.305	-0.343			0.871		PPI
0.999	14.433	MNN11	TUB2	3.436	4.706	-1.013	14.433	1.818	12.179	-0.672	0.253		0.855															14.445		-0.016					Complex
1.000	15.499	MNN11	RPL27A	4.871	4.051	-2.647	15.499	3.022	12.179	-0.278	0.253		0.324															15.545		-0.201					Complex
1.000	25.180	RPL4A	TUB1	14.686	12.481	-2.149	25.180	1.908	15.318	-0.278	4.009	0.089	1.806	-0.075			2.404	3.289	2.474	1.595	0.000	-0.249	0.962		-0.272	-0.338	0.000	18.353	4.520	0.242			-0.358	-0.270	Complex
0.995	12.290	BAA09202	TRP5	-0.284	0.829	0.707	12.290	-0.842	12.170		1.298						-0.335											13.489	-1.142	0.242				-0.502	Complex
1.000	31.573	RPL4A	RPL20B	28.329	31.573	10.061	23.367	11.638	4.465	3.320	3.031		4.438	1.355			3.326	12.763	6.569	9.868	0.257	0.844	2.049		3.011	2.151	0.663	18.321	9.001				1.568	8.361	Metabolic
1.000	22.439	BAA09202	TEF1	11.254	10.665	0.389	22.439	-1.005	16.772		4.009	-0.093	0.469	-0.075			2.361	4.287	2.321	-0.899	-0.396	-0.203	0.962		2.671	-0.372	-0.265	16.200	2.939				-0.119	-0.292	Complex
1.000	33.891	RPS4B	RPL4A	30.565	33.891	5.721	24.808	11.739	6.152	3.320	3.899	0.175	5.172	0.774		-0.185	2.844	10.694	4.938	3.651	-0.193	3.983	2.245		5.264	8.485	2.268	21.724	11.140	1.638			5.549	8.361	Metabolic
0.994	12.029	RPS4B	RIO2	12.029	8.650	-1.356	10.483	2.355	6.893	-0.668	3.906		0.700	0.454	-0.813		-0.798	-0.417	-0.684	0.088	-0.158	1.067	0.000		1.110	-0.679	0.760	10.070	0.447	-0.343			0.326	2.208	PPI
1.000	16.210	CDC48	YHR020W	4.186	4.779	-3.243	16.210	1.022	12.170	0.680	1.163		0.553			-0.305	0.927									1.011		14.399	0.026	-0.201			-0.416		Complex
1.000	16.704	RPS4B	CDC48	11.906	9.479	-2.616	16.704	0.716	8.445	0.680	4.009	0.089	0.618	-0.075			2.220	3.719	3.222	-0.086	-0.276		0.962		-0.156	0.251	0.283	11.381	0.629	-0.201			0.210		Complex
0.995	12.229	RAD59	TUB1	1.563	1.333	-0.130	12.229	0.553	12.190	-0.278	-0.198		-0.038															12.229							Complex
0.996	12.389	RIO2	RPS4A	12.389	8.766	-0.938	10.772	2.344	6.893	-0.668	3.906		0.257	0.454			-0.798	-0.417	-0.684	0.088	-0.158	1.067	0.000		1.110	-0.679	0.760	10.150	0.447	-0.343			0.326	2.208	PPI
1.000	15.012	KIN28	RPS24B	6.025	5.865	-3.897	15.012	2.058	12.014	-0.278	1.163	0.089	-0.169	-0.075		0.210		0.839	-0.625	1.058	0.086	0.817	0.187		-0.085	-0.005		13.499	-0.359	-0.201				0.556	Complex
1.000	20.000	BAA09202	VMA2	7.924	5.440	0.975	20.000	1.242	13.911		4.009	-0.093	0.469	-0.075			0.536	2.438	0.256	0.004	-0.638		-0.091		-0.428	0.142	0.000	16.200	0.627	-0.016			-0.129	0.627	Complex
1.000	19.843	BAA09202	KRS1	5.102	5.917	-4.683	19.843	1.313	13.480		2.850	-0.093		0.075			2.218	3.438	1.951	-0.595	-0.282	-0.303			-0.336	0.389	0.000	15.041	1.486	0.523			-0.305	0.520	Complex
0.992	11.673	RAD59	VMA2	-0.472	-0.183	-1.175	11.673	-0.002	12.190	-0.278	-0.198		-0.038															11.673							Complex
1.000	21.946	RVB2	RPS4A	10.646	11.758	-3.369	21.946	3.690	14.015	-0.278	2.331	0.089	0.420	0.075			1.604	4.414	0.936	1.100	0.061		-0.091		0.599	0.312		16.894	0.319	-0.201			1.263	2.762	Complex
0.987	11.258	GAL10	RPA135	1.602	-0.348	-2.428	11.258	-1.016	12.179	0.000	0.253		-0.158															11.373	-0.666	-0.201					Complex
0.999	14.027	RIO2	TUB2	4.802	2.168	-2.718	14.027	0.986	12.020	-0.672	2.959		-0.373	-0.075			-0.818	-1.238	-0.916	-0.423	0.083	-0.185	-0.091		0.080	-0.423	0.000	15.248	-0.258	0.084			-0.439	-0.508	Complex
0.999	14.031	ARO8	THR4	3.513	6.084	-0.038	14.031	1.029	12.135	-0.278	0.000		1.220	-0.075			0.000	-0.583	0.421	0.818	-0.348	0.074					-0.206	14.610		-0.185		-0.243			Complex
0.983	10.983	GAL10	YHR020W	-1.500	-1.095	-2.580	10.983	-1.084	12.170	0.000	-0.373		0.271				0.000											11.083	-0.902	-0.201					Complex
1.000	22.154	YHR020W	TEF2	12.498	14.498	-2.186	22.154	4.928	14.071	0.293	1.134		1.090		-0.289		0.927									0.241		15.825	4.679				1.863	4.215	Complex
0.949	9.836	TSC13	SPC3	6.722	8.631	5.197	9.836	2.418	5.784	0.680	0.556	-0.093	-0.058	0.075			0.473	-0.199	0.161	0.368	-0.051	0.120	-0.091		-0.358	1.602		8.825	1.132	-0.185			1.137		Complex
0.944	9.742	RPS4B	GLN4	9.742	7.666	-6.767	4.041	6.770	-0.437	-0.668	2.407		0.732	0.000			0.938	3.729	1.176	0.724	1.314	-0.198	-0.110		0.268	-0.385	0.423	6.761	2.185	-0.343			1.293	0.662	PPI
1.000	35.379	RPS4B	RPL7A	31.605	35.379	8.361	27.186	11.849	5.734	3.320	3.899	0.175	6.551	0.774			3.076	10.372	4.429	3.215	1.860	2.753	3.587		7.062	9.665	2.268	22.889	7.187	1.638			2.101	8.361	Metabolic
1.000	14.999	YHR020W	PRE9	3.260	4.054	-2.223	14.999	1.072	12.170	-0.278	0.556		0.553				0.927									1.097		13.273	1.031	0.084			-0.517	0.148	Complex
1.000	30.522	RPL4A	TEF2	21.581	23.164	1.000	30.522	6.111	15.319	0.000	4.009	-0.093	2.890	-0.075			2.361	4.130	6.359	0.841	0.000	0.618	0.962		-0.260	0.705	0.283	22.532	5.541				1.263	4.588	Complex
1.000	16.059	RPS4B	MNN9	5.294	4.215	-2.783	16.059	3.050	12.179	-0.278	0.253		0.855															16.092		-0.201					Complex
1.000	17.446	URA2	UTP18	8.632	7.226	-4.520	17.446	4.419	13.469	0.000	0.556	-0.093	-0.544	-0.075			-0.285	1.944	0.651	0.482	-0.110				-0.267	-0.359	-0.206	13.497	4.106	0.958					Complex
0.835	8.530	OXA1	RPL30	6.575	8.530	-3.558	1.681	3.520	-0.426	0.675	1.180		3.398	0.774			-0.591	4.159	-0.274	-1.114	-0.193		-0.380		-1.289	-1.292	0.000	4.756	0.897	0.248					Metabolic
1.000	16.575	RIO2	HSP60	5.299	5.973	-2.323	16.575	2.696	12.020	-0.278	2.029		0.852	0.075			-0.818	1.180	0.377	0.946		0.876	0.000		-0.225	-0.444		14.172	1.678	0.084			-0.274		Complex
0.986	11.178	GAL10	HSP60	-0.887	0.288	-2.604	11.178	-0.845	12.170	-0.278	0.505		-0.038				-0.335											11.693	-1.029	0.242					Complex
0.997	12.831	ARO8	VMA2	1.405	3.041	0.063	12.831	1.481	12.179	-0.278	0.601		-0.373	-0.075			-0.704	-1.631	0.380	0.227	-0.615						0.145	13.681		-0.016					Complex
1.000	15.611	ARO8	KRS1	4.317	6.235	-2.614	15.611	1.998	11.939	0.000	1.233		1.220	-0.075			-0.704	-1.573	-0.392	-0.664	-0.752	0.119					-0.206	16.747		-0.016	-0.606	-0.243			Complex
0.814	8.386	OXA1	TSC13	8.141	8.386	-2.714	1.206	6.472	-0.426	-0.218	1.683	-0.158	1.190	0.169			-0.326	-0.284	-1.382	5.037	1.555		0.580		0.924	2.607	-0.346	4.693	-1.199	0.000					Metabolic
1.000	16.767	ARO8	TRP5	7.057	8.441	1.033	16.767	3.925	12.130	-0.278	-0.229		1.220															16.829		0.242	-0.357	-0.243			Complex
0.963	10.176	GAL10	TUB2	-1.663	-1.226	-1.377	10.176	-0.980	12.170	-0.278	0.253		-0.038				-0.950											11.282	-1.829	-0.016					Complex
0.997	12.737	ARO8	TEF1	1.171	-0.154	-1.832	12.737	-0.064	12.190	0.000	1.233		0.158	-0.075			-0.704	-1.715	-0.742	-0.865	-0.657	-0.303					0.145	14.552							Complex
0.995	12.238	TUB2	TSC13	12.238	8.115	0.830	11.680	2.787	5.974	-0.668	3.103		0.820	-0.109			0.331	0.198	0.743	-1.010	-0.637	-0.295	-0.503		-1.111	-0.166	0.000	10.919	2.727	0.141			0.359	-0.801	PPI
1.000	24.989	RPS4A	TUB2	12.531	11.185	-2.093	24.989	1.398	15.139	-0.278	4.009	0.089	1.806	0.075			2.752	3.690	1.293	-0.632	0.083	-0.303	1.664		0.209	-0.290	0.145	18.558	3.214	-0.016			-0.358	0.520	Complex
1.000	19.255	RPS13	RPL29	13.787	19.255	6.174	6.563	11.122	-0.398	3.320	0.852	0.175	4.365		-0.182							0.000			5.897	6.168		14.665	8.486	1.638			2.973	6.449	Metabolic
1.000	21.866	SSC1	PRE9	10.452	10.960	-4.822	21.866	3.563	13.649	0.000	2.029	0.089	-0.038	0.075	0.000		2.499	4.944	3.358	-0.290		1.621	-0.091		-0.391	0.656		15.921	1.107	-0.016			-0.443	1.481	Complex
1.000	14.913	RVB2	MNN9	3.238	2.839	-0.690	14.913	1.905	12.179	-0.278	0.253		0.855															14.987		-0.201					Complex
1.000	31.453	RPS13	RPS24B	29.000	31.453	8.163	23.214	10.195	6.495	3.320	2.401	-0.108	6.216	0.000	-0.182	-0.185	3.302	12.565	3.114	4.515		0.684	3.005		3.205	9.360		21.059	11.083	0.599			2.965	6.244	Metabolic
1.000	19.945	VMA2	RPL30	10.037	5.889	-3.929	19.945	2.090	12.538	-0.278	4.009	0.089	0.855	-0.075			0.717	0.310	0.787	-0.719	-0.127		-0.629		-0.041	-0.346	0.283	18.636	-0.359	-0.201			1.023	0.805	Complex
1.000	20.735	SSC1	RPL30	9.484	8.274	-3.542	20.735	1.624	13.261	0.000	2.029	0.089	1.589	-0.075			2.218	4.017	0.497	-0.818			-0.091		-0.353	-0.041		16.677	1.552	-0.201			-0.179	-0.233	Complex
0.998	13.265	KIN28	TEF2	1.827	1.176	-2.531	13.265	0.944	12.015	-0.278	1.163	-0.093	-0.621	-0.075		0.210		-0.832	-0.621	-0.083	-0.199	0.656	-0.091		-0.054	0.021	-0.206	12.995	-0.573					0.520	Complex
0.975	10.576	RPS4B	RPT6	10.489	6.210	-3.630	10.576	-0.187	4.816	0.000	2.331	0.089	1.663	-0.075			1.939	4.164	1.067	0.003	0.321	0.134	0.080		-0.653	-0.661	0.000	7.132	-0.249	-0.201			0.210	-0.244	Complex
0.922	9.373	TUB2	RPA135	8.737	1.555	0.859	9.373	1.480	4.247	0.000	2.959	-0.093	0.855	-0.075				-0.392	-0.361	-0.457	0.204	-0.185	0.080		-0.013	-0.370	0.000	9.755	-0.541	-0.201			-0.439		Complex
1.000	15.968	SSC1	TEF2	14.117	14.102	0.628	15.968	1.240	7.956	0.000	2.850	-0.093	1.870	-0.075			2.218	3.900	1.599	-0.884		0.426	-0.091		0.267	-0.212		10.401	1.259				1.263	-0.233	Complex
1.000	14.548	KIN28	RPL20B	3.081	4.129	-3.305	14.548	1.886	12.015	-0.278	1.163		-0.373	-0.075		0.210		0.234	-0.663	1.058	-0.080	0.656	0.000		-0.175	-0.132	-0.206	13.155	0.541					0.520	Complex
1.000	32.245	RPS4A	RPL27A	29.927	32.245	5.777	22.703	11.279	4.886	3.320	2.401	-0.108	6.551	1.355			2.561	10.703	3.114	6.395	0.257	1.449	3.106		4.849	8.050	1.502	23.597	6.606	1.638			4.540	8.361	Metabolic
1.000	18.931	RPL27A	RPL29	16.142	18.931	3.044	6.693	10.616	-0.398	3.320	0.852	0.175	4.365									0.517			5.714	7.538		15.299	6.244	1.638			-0.256	8.361	Metabolic
1.000	21.732	RPS4B	SSC1	9.738	8.729	-2.627	21.732	2.381	13.649	0.000	2.029	0.089	1.007	0.075			2.501	3.597	1.917	-0.820		0.074	0.791		-0.314	0.516		15.323	1.777	-0.016			1.203	0.318	Complex
1.000	25.689	RPS4A	HSP60	13.878	14.810	-3.811	25.689	3.707	14.873	0.000	2.029	0.089	1.925	0.075			2.990	3.890	4.282	2.899		-0.303	1.664		-0.761	0.378		16.027	3.189	-0.016			1.263		Complex
1.000	16.100	KRS1	TEF2	16.100	15.174	-3.099	15.504	4.479	6.082	-0.668	2.607		1.313	0.000			2.288	3.204	1.580	-0.772	0.203	0.315			-0.481	-0.262	0.173	9.276	0.434				1.683	4.225	PPI
1.000	16.453	RPA135	TUB1	6.139	5.842	-3.184	16.453	1.263	12.020	0.680	2.959	-0.093	-0.301	-0.075				-0.776	-0.309	1.257	-0.040	-0.185	0.080		-0.311	-0.714	0.000	16.393	-0.579	-0.201			-0.358		Complex
1.000	20.048	RPA135	RPL20B	9.803	9.851	-1.912	20.048	4.694	12.025	0.000	2.331		1.073	-0.075				-0.100	0.914	1.388	0.548	-0.185	-0.091		1.496	0.458	0.145	18.937	1.804				0.498		Complex
0.928	9.469	RVB2	GLN4	9.412	9.469	-0.327	4.317	6.145	1.482	-0.764	2.401	0.175	-0.236	-0.206			0.473	4.989	-0.994	2.243	0.800		0.358		2.886	0.841		3.639	-0.701	-0.344			0.954	4.914	Metabolic
1.000	23.002	KRS1	PRE9	12.759	14.586	-0.823	23.002	5.469	12.538	-0.278	2.331	0.089	0.429	-0.075			2.499	5.791	5.575	1.634		0.498			0.070	0.596		16.051	1.416	-0.201			0.347	0.148	Complex
1.000	15.534	VMA2	RPA135	4.578	4.516	-2.406	15.534	1.304	12.020	-0.278	2.331	-0.093	0.324	-0.075				-0.911	-0.782	-0.097	-0.625		0.000		-0.427	0.399	0.283	16.431	-0.677	-0.201			-0.179		Complex
1.000	20.627	SSC1	RPA135	11.821	12.086	-0.423	20.627	2.673	13.009	0.680	2.331	0.089	1.710	-0.075		0.210		0.667	0.758	0.072		-0.185	0.000		0.356	0.859		17.890	2.101	-0.201	0.825	0.858	-0.416		Complex
1.000	30.601	RPL27A	RPS13	23.524	30.601	9.322	23.513	11.256	4.367	3.320	2.401	0.175	5.986	-0.206			3.302	12.654	5.431	4.812		1.045	2.991		6.385	8.381	2.268	21.845	7.582	1.638			-0.585	8.361	Metabolic
1.000	21.903	RVB2	RPL7A	12.359	11.639	-2.825	21.903	4.105	13.798	-0.278	2.959	0.089	-0.373	0.000			1.604	3.992	2.400	0.408	-0.179		0.000		0.654	-0.312		16.062	-0.391	-0.016			1.195	3.362	Complex
1.000	18.455	RPB8	TEF2	7.806	5.775	-2.610	18.455	2.611	13.459	0.000	2.331	-0.093	0.221	-0.075			0.000	1.827	0.077	-0.735		-0.114	0.000		-0.715	-0.530	0.415	17.234	-0.638				-0.383	-0.502	Complex
1.000	31.145	RPL27A	RPS24B	25.622	31.145	5.850	25.448	10.963	3.558	3.320	2.401	-0.277	6.610	1.355			3.215	12.888	3.829	5.762	0.950	3.441	3.168		3.036	9.017		20.268	7.792	0.599			4.540	8.361	Metabolic
0.910	9.217	RPL4A	TRP5	1.620	2.612	0.035	9.217	1.452	5.890	-0.278	1.298		0.855				0.000											9.225	-0.115	-0.201				-0.292	Complex
0.998	13.117	BAA09202	RPL29	1.230	2.863	-0.210	13.117	0.491	12.162		0.556	-0.093										-0.177			-0.364	-0.227		12.747	0.654	-0.201			-0.196	-0.399	Complex
1.000	31.272	RPS24B	RPL30	27.701	31.272	4.738	23.141	8.691	6.026	3.320	3.031	0.175	6.282	0.774			2.973	11.447	1.402	2.925	-0.193		3.168		3.488	5.994		22.235	7.808	1.638			0.808	7.537	Metabolic
1.000	21.395	RPS4A	YHR020W	11.126	13.152	-1.684	21.395	6.292	12.170	0.680	1.163		1.090				0.000									0.916		18.707	3.623	0.523			1.137	4.204	Complex
1.000	15.932	RPS24B	RPS24A	11.776	15.932	3.195	10.057	1.917	3.146	3.320			5.480		0.549		1.521				1.917							9.349	4.701	-0.071					Metabolic
1.000	20.742	RPL20A	PRE9	9.540	9.993	-4.779	20.742	2.968	12.540	0.000	2.959		0.528	-0.075	-0.289		2.111	2.115	1.674	2.526		0.557	-0.091		0.185	0.367		16.100	2.134				-0.517	0.148	Complex
1.000	33.441	RPL27A	RPL20B	31.647	33.441	11.744	24.346	11.620	4.726	3.320	3.031		6.454	1.355			2.936	9.636	6.180	10.207	0.558	1.567	3.340		8.646	4.974	0.206	24.578	7.534				1.236	8.361	Metabolic
0.988	11.325	RVB2	RPS13	11.325	8.962	-2.476	4.117	4.526	2.017	0.602	2.407		0.481	-0.109			1.402	4.723	0.676	1.723			-0.489		1.173	-0.656		4.619	-0.754	-0.343			1.059	3.509	PPI
1.000	26.858	RPL4A	KRS1	15.106	18.934	-1.731	26.858	6.719	13.736	-0.278	2.850	0.089	1.448	0.075			2.218	7.854	3.528	3.317	0.000	0.623			0.547	2.573	0.757	20.021	5.357	0.523			1.284	5.141	Complex
1.000	15.515	URA2	RPT6	3.417	3.196	-5.507	15.515	0.922	13.469	-0.278	0.788	-0.444	0.286	-0.075		0.210	0.637	2.444	0.941	0.024	0.200	-0.249	0.187		-1.306	-0.520	0.474	12.686	-0.273	-0.201			-0.277		Complex
1.000	22.124	BAA09202	RPS24B	11.626	9.449	-1.407	22.124	0.964	14.978		2.959	-0.093	0.469	-0.075			2.921	3.625	0.085	-0.795	-0.231	-0.303	1.664		-0.267	-0.539		15.149	4.577	-0.201			-0.129	0.520	Complex
0.999	14.057	RVB2	RPS24B	13.700	8.655	-2.133	14.057	3.899	5.381	0.000	2.331	0.089	0.618	-0.075		0.210	1.604	4.200	1.032	1.428	-0.097		0.080		0.128	0.125		8.399	-0.556	0.523			1.195	3.692	Complex
1.000	20.669	RPL27A	TUB1	9.766	11.020	-4.207	20.669	-0.004	13.261	-0.278	2.959	0.089	1.806	0.075			2.761	3.142	0.006	1.229	0.000	0.022	1.943		-0.383	-0.717	-0.206	16.670	1.307	0.242			-1.208	-0.270	Complex
1.000	17.919	RPS24B	RPA135	8.944	8.190	-0.818	17.919	2.488	12.020	0.000	2.331	0.089	0.855	-0.075		0.210		0.384	-0.116	1.081	0.276	-0.105	0.187		-0.066	-0.463		16.498	1.500	0.242			0.209		Complex
0.982	10.929	UTP18	RPA135	9.046	10.929	-1.524	3.310	6.966	-0.453	2.105	1.180	0.098	1.424	-0.206		-0.185		0.075	1.573	1.089	1.897				0.175	2.321	0.206	6.981	6.419	0.599					Metabolic
1.000	22.643	RPL4A	VMA2	7.045	9.887	-5.224	22.643	3.333	14.329	-0.278	4.009	-0.093	0.752	-0.075			0.666	1.840	2.108	-0.502	-0.353		-0.629		0.241	-0.163	0.474	19.920	0.023	-0.201			1.589	0.485	Complex
1.000	24.273	RVB2	RPL4A	11.473	12.820	0.613	24.273	5.860	13.798	0.000	2.959	-0.093	0.221	-0.075			1.604	4.928	2.136	1.712	0.000		-0.091		0.750	0.320		18.433	-0.159	-0.201			1.263	4.573	Complex
0.996	12.309	RVB2	ARO8	0.632	0.268	-4.095	12.309	0.147	12.179	-0.278	0.601		0.440	-0.075			-0.704	-1.442	-0.607	-0.692	-0.246							13.610		-0.201					Complex
1.000	22.819	URA2	SSC1	13.037	13.600	-0.631	22.819	4.001	15.192	0.000	1.134	-0.093	0.958	0.075			1.551	2.876	2.303	-0.630		0.080	-0.091		-0.609	0.647		15.272	4.150	2.193			1.009		Complex
1.000	21.954	UTP18	RPS24A	11.216	13.577	-2.711	21.954	6.152	13.261	0.680	1.364	0.089	0.618	0.075			-0.285	1.554	0.004	0.078	0.083				0.128	0.458		17.303	1.488	0.242				5.141	Complex
0.983	10.972	GLN4	RPL30	10.760	10.972	-4.276	5.101	7.909	-0.466	-0.764	2.401	0.175	0.228	0.774			0.714	7.813	1.009	2.157	-0.661		-0.142		-0.250	1.035	0.206	4.833	0.691	-0.344			0.954	-0.559	Metabolic
1.000	28.534	RPL20A	TEF2	18.072	20.796	2.030	28.534	6.053	13.798	0.000	2.850		2.890	0.075			2.867	4.348	2.079	0.394	0.677	-0.105	1.836		-0.391	-0.070	-0.206	20.953	2.971				1.930	4.588	Complex
1.000	19.729	URA2	RPS4A	9.136	7.898	-1.535	19.729	3.653	13.469	-0.278	1.163	0.089	0.440	0.075			1.118	3.302	1.461	-0.213	0.362	0.120	0.080		0.408	-0.479	0.145	15.482	2.641	0.242			1.929		Complex
1.000	14.662	RPS4A	KIN28	4.698	2.534	-5.084	14.662	1.442	12.014	-0.278	1.163	0.089	0.158	0.075				-0.008	-0.782		-0.081	1.103	-0.091		-0.085	-0.376	-0.206	12.971	0.541	0.242				0.556	Complex
1.000	21.968	RPB8	RPL20B	12.859	16.199	-1.307	21.968	4.490	13.471	0.000	2.331		1.925	0.075			-0.325	3.395	0.980	2.350		0.550	-0.206		0.692	0.138	0.000	19.753	0.636				1.203	-0.582	Complex
1.000	19.436	VMA2	RPS24A	8.129	5.123	-2.745	19.436	3.293	13.409	-0.278	2.331	-0.093	-0.169	-0.075			1.017	1.705	-0.094	-0.848	-0.488		-0.091		-0.267	-0.486		17.370	-0.507	-0.201			1.317	-0.244	Complex
1.000	19.604	UTP18	RPL30	8.997	9.274	-4.603	19.604	5.490	12.014	0.680	1.163	0.089	0.683	0.075		-0.305	-0.285	0.246	1.144	-0.373	0.000				0.128	-0.692	0.283	15.574	0.960	0.242				4.993	Complex
0.816	8.398	GLN4	RPA135	8.207	8.398	-5.182	2.222	6.333	-0.460	-0.764	2.401	0.175	0.543	0.169				1.553	-0.420	2.221	0.467	0.946	0.539		1.919	0.251	0.206	7.728	2.495	-0.071		1.430	0.168		Metabolic
1.000	23.157	YHR020W	RPL20B	12.606	16.162	-1.758	23.157	6.544	12.175	0.680	0.788		2.043				0.927									0.849		18.850	4.711				1.870	4.696	Complex
0.997	12.761	CDC48	ARO8	2.657	3.773	-1.325	12.761	0.534	12.179	-0.278	0.601		0.355	0.075			-0.704	-1.356	-0.912	-0.662	-0.721						0.283	14.241		0.242					Complex
1.000	18.175	RPB8	TUB1	6.136	4.910	-3.410	18.175	1.853	13.250	0.680	2.331	0.089	0.221	0.075			-0.325	1.212	-0.781	1.515		0.173	-0.091		0.247	-0.586	-0.265	16.809	-0.638	-0.201			-0.439	-0.593	Complex
1.000	16.491	YHR020W	TUB1	4.226	4.072	-0.844	16.491	0.665	14.065	0.000	0.788		0.046				0.927									-0.473		13.745	4.261	0.242			-0.439	-0.270	Complex
1.000	22.142	BAA09202	RPS13	11.792	8.849	-2.251	22.142	1.142	14.978		2.959	-0.093	0.469	-0.075			2.761	4.408	0.393	0.012		0.172	1.664		-0.172	-0.541	0.000	15.149	3.842	-0.016			-0.298	0.520	Complex
0.998	13.225	GLN4	RPS24A	13.225	12.586	-1.763	6.224	7.899	0.840	-0.273	2.407		0.717	0.454			1.181	6.828	1.568	1.776	-0.198	-0.198	0.000		0.376	0.870		8.268	2.558	-0.343			0.986	3.175	PPI
